,S,mu,v,s
71,14,16.56338028169014,191.8797857567943,13.852067923483277
72,21,16.625,189.484375,13.76533236068058
73,25,16.73972602739726,187.83636704822666,13.705340822038197
74,10,16.64864864864865,185.90357925493063,13.634646282721478
75,16,16.64,183.43040000000002,13.543647957622053
76,15,16.61842105263158,181.05176592797784,13.45554777509923
77,14,16.584415584415584,178.78832855456236,13.371175286958225
78,31,16.76923076923077,179.12623274161737,13.38380486788482
79,14,16.734177215189874,176.95465470277202,13.302430405860878
80,16,16.725,174.74937500000001,13.219280426710071
81,14,16.691358024691358,172.68251790885535,13.140872037610569
82,20,16.73170731707317,170.70850684116598,13.065546557307352
83,26,16.843373493975903,169.67426331833357,13.025907389442532
84,25,16.94047619047619,168.43693310657596,12.978325512429404
85,34,17.141176470588235,169.838892733564,13.032225164321096
86,8,17.03488372093023,168.82436452136292,12.99324303326013
87,128,18.310344827586206,306.78874355925484,17.51538590951552
88,26,18.397727272727273,303.96681301652893,17.434644046166497
89,92,19.224719101123597,360.7360181795227,18.993051839541813
90,7,19.08888888888889,358.3698765432099,18.93065969646092
91,6,18.945054945054945,356.29368433764034,18.875743279077525
92,15,18.902173913043477,352.58825614366737,18.77733357385088
93,26,18.978494623655912,349.33287085212163,18.690448653045266
94,18,18.96808510638298,345.6266410140335,18.5910365771797
95,8,18.852631578947367,343.24144044321326,18.526776310065745
96,98,19.677083333333332,404.2394748263889,20.105707518672126
97,6,19.536082474226806,401.9806568179403,20.04945527484326
98,5,19.387755102040817,400.01291128696374,20.000322779569427
99,32,19.515151515151516,397.5629017447199,19.938979455948086
100,14,19.46,393.8884,19.846621878798416
101,23,19.495049504950494,390.1113616312127,19.7512369645856
102,26,19.558823529411764,386.69752018454443,19.6646261135203
103,13,19.49514563106796,383.3567725516072,19.579498781930226
104,17,19.471153846153847,379.7299371301776,19.486660491992403
105,16,19.438095238095237,376.2271201814059,19.396574960064623
106,30,19.537735849056602,373.7202741189035,19.331846112539367
107,12,19.46728971962617,370.7536029347542,19.254963072796432
108,41,19.666666666666668,371.5740740740741,19.276256744349357
109,32,19.779816513761467,369.5478495076173,19.223627376424496
110,29,19.863636363636363,366.95413223140497,19.156046884245324
111,6,19.73873873873874,365.3641749857967,19.114501693368748
112,5,19.607142857142858,364.02423469387753,19.079419139320713
113,16,19.575221238938052,360.916908136894,18.997813246184258
114,5,19.44736842105263,359.59810710988,18.96307219597816
115,35,19.582608695652173,358.5562192816635,18.93558077487098
116,36,19.724137931034484,357.76872770511306,18.914775380773442
117,59,20.05982905982906,367.78274526992476,19.17766266441051
118,11,19.983050847457626,365.35564492961794,19.11427856157846
119,10,19.899159663865547,363.1158816467764,19.055599745134668
120,25,19.941666666666666,360.30493055555564,18.981699885825705
121,10,19.859504132231404,358.1372857045283,18.92451546815739
122,23,19.885245901639344,355.2819134641225,18.848923403317297
123,48,20.11382113821138,358.76753255337434,18.941159746788852
124,37,20.25,358.15524193548384,18.924989879402414
125,16,20.216,355.4333439999999,18.852939929888915
126,15,20.174603174603174,352.8266565885614,18.783680592167272
127,17,20.1496062992126,350.12722425444855,18.711686836157998
128,15,20.109375,347.597412109375,18.6439644954976
129,16,20.07751937984496,345.03275043567095,18.575057212177597
130,15,20.03846153846154,342.57544378698225,18.508793688054936
131,15,20.0,340.1526717557252,18.443228344184355
132,23,20.022727272727273,337.6434228650138,18.37507613222361
133,22,20.037593984962406,335.1339250381594,18.306663405387653
134,101,20.64179104477612,381.18511918021824,19.52396269152905
135,20,20.637037037037036,378.3645541838134,19.451595157822236
136,100,21.220588235294116,421.55428200692046,20.531787111864386
137,23,21.233576642335766,418.5001864777026,20.45727710321446
138,33,21.318840579710145,416.4635580760345,20.40743879265682
139,9,21.230215827338128,414.55131721960555,20.360533323555295
140,8,21.135714285714286,412.83158163265307,20.318257347337962
141,22,21.141843971631207,409.9089583018963,20.246208492008975
142,33,21.225352112676056,408.0055544534814,20.199147369467887
143,28,21.272727272727273,405.4710743801653,20.136312333199577
144,13,21.21527777777778,403.12726658950623,20.078029449861514
145,107,21.806896551724137,450.7489179548158,21.23084826272412
146,8,21.71232876712329,448.95834115218605,21.18863707632433
147,7,21.612244897959183,447.3666527835625,21.15104377527413
148,36,21.70945945945946,445.73315376187,21.11239336886915
149,14,21.65771812080537,443.137876672222,21.05084028423146
150,14,21.606666666666666,440.5719555555556,20.98980599137485
151,12,21.543046357615893,438.2613920442086,20.93469350251416
152,27,21.57894736842105,435.57271468144046,20.870378882076878
153,39,21.69281045751634,434.6964842581913,20.84937611196535
154,38,21.7987012987013,433.58934896272564,20.822808383182267
155,10,21.72258064516129,431.68432882414163,20.777014434806116
156,18,21.69871794871795,429.005382971729,20.7124451229624
157,22,21.70063694267516,426.2734390847499,20.6463904614039
158,87,22.11392405063291,450.3920846018267,21.222442946131974
159,32,22.17610062893082,448.1702464301254,21.170031800404207
160,44,22.3125,448.32734375,21.17374184573903
161,43,22.440993788819874,448.18440646580007,21.170366233624776
162,38,22.537037037037038,446.90294924554183,21.140079215687482
163,43,22.662576687116566,446.7143663668184,21.135618428776066
164,17,22.628048780487806,444.1848230220108,21.075692705626803
165,17,22.593939393939394,441.6835996326907,21.016269879136274
166,35,22.66867469879518,439.9444404122515,20.974852571883584
167,13,22.610778443113773,437.86647065151146,20.925259153747927
168,12,22.547619047619047,435.9263038548753,20.878848240620826
169,155,23.331360946745562,536.5410874969364,23.163356568013548
170,27,23.352941176470587,533.4636678200693,23.096832419621297
171,25,23.362573099415204,530.3597688177558,23.029541220305624
172,13,23.302325581395348,527.8969713358573,22.976008603233446
173,38,23.387283236994218,526.0870059139964,22.936586622991584
174,18,23.35632183908046,523.2293565860747,22.874207234045834
175,17,23.32,520.4690285714287,22.81379031575921
176,49,23.46590909090909,521.2374741735537,22.830625794610924
177,17,23.429378531073446,518.5274984838329,22.771198881126853
178,23,23.426966292134832,515.6154525943693,22.70716742780502
179,17,23.391061452513966,512.9643893761119,22.648717168442715
180,40,23.483333333333334,511.6386111111111,22.619429946643464
181,19,23.4585635359116,508.92231616861517,22.55930664201839
182,18,23.428571428571427,506.28885400313976,22.500863405726008
183,18,23.398907103825138,503.6824031771627,22.442869762513943
184,16,23.358695652173914,501.2409026465029,22.38841000711089
185,30,23.394594594594594,498.768619430241,22.3331282947607
186,19,23.370967741935484,496.19033992369054,22.275330298868536
187,125,23.914438502673796,548.4739626526352,23.419520974021548
188,10,23.840425531914892,546.5809189678588,23.379070104857867
189,9,23.761904761904763,544.8480725623583,23.341980904849493
190,56,23.931578947368422,547.4216343490305,23.397043282197657
191,22,23.921465968586386,544.5749842383707,23.336130446977936
192,25,23.927083333333332,541.7446831597222,23.275409409067805
193,29,23.95336787564767,539.070364305082,23.217888885621836
194,23,23.948453608247423,536.2963120416623,23.158072286821767
195,9,23.871794871794872,534.6861275476659,23.123281072280076
196,8,23.790816326530614,533.2368544356518,23.09192184370222
197,23,23.78680203045685,530.5332268288283,23.033306901720135
198,36,23.848484848484848,528.603305785124,22.99137459538085
199,35,23.90452261306533,526.5687735158203,22.947086384023144
200,11,23.84,524.7643999999999,22.90773668436059
201,37,23.90547263681592,523.0109650751219,22.869432985431054
202,15,23.861386138613863,520.8124693657485,22.821316118176632
203,14,23.8128078817734,518.723579800529,22.77550394174691
204,15,23.769607843137255,516.5596645520953,22.727948973721656
205,28,23.790243902439023,514.126734086853,22.674362925710902
206,83,24.07766990291262,528.5667829201622,22.990580308468992
207,95,24.420289855072465,550.1953371140515,23.45624303067419
208,57,24.576923076923077,552.6286982248521,23.50805602819706
209,9,24.502392344497608,551.1399464297979,23.476369958530597
210,8,24.423809523809524,549.8060997732427,23.44794446797507
211,14,24.37440758293839,547.7128995305585,23.403266855944675
212,8,24.297169811320753,546.3881051975792,23.374946100420836
213,13,24.24413145539906,544.4192730719213,23.33279394054474
214,18,24.214953271028037,542.0565988295921,23.282108985862774
215,28,24.232558139534884,539.6017306652244,23.229329104931644
216,21,24.21759259259259,537.1517275377229,23.17653398456557
217,20,24.19815668202765,534.7579689524093,23.124834463243392
218,22,24.18807339449541,532.327013719384,23.072213021714756
219,20,24.168949771689498,529.9760221846918,23.021208095681942
220,20,24.15,527.6456818181817,22.970539432459606
221,11,24.09049773755656,526.0370590282754,22.935497793339376
222,35,24.13963963963964,524.201221491762,22.89544106349039
223,9,24.071748878923767,522.8737758651891,22.86643338750469
224,8,24.0,521.6875,22.84047941703501
225,63,24.173333333333332,526.0988444444444,22.936844692425424
226,8,24.101769911504423,524.9232712036965,22.911204053992808
227,15,24.061674008810574,522.9741698849191,22.868628509049664
228,8,23.99122807017544,521.8069405971066,22.843093936616963
229,19,23.96943231441048,519.6366202017506,22.795539480384107
230,26,23.97826086956522,517.395179584121,22.746322330964208
231,25,23.982683982683984,515.1598733157175,22.69713359249836
232,38,24.04310344827586,513.7826248513674,22.666773587155436
233,16,24.008583690987123,511.85400357346793,22.624190672231084
234,59,24.15811965811966,514.8767075754256,22.690894816543167
235,26,24.16595744680851,512.7001177003169,22.6428822745762
236,22,24.156779661016948,510.54745403619654,22.595297166361778
237,14,24.11392405063291,508.8266837579449,22.55718696464488
238,13,24.067226890756302,507.2055645787727,22.52122475752091
239,18,24.0418410041841,505.23674305421815,22.477471900865947
240,15,24.004166666666666,503.4708159722223,22.43815536028357
241,15,23.966804979253112,501.71674041424905,22.399034363432925
242,20,23.950413223140497,499.70828495321365,22.354155876552657
243,14,23.909465020576132,498.0576470388999,22.317205179836026
244,13,23.864754098360656,496.5022003493685,22.282329329524067
245,12,23.816326530612244,495.04789670970433,22.249671833753062
246,42,23.890243902439025,494.3741324608368,22.234525685537722
247,32,23.923076923076923,492.63780753659285,22.195445648524224
248,19,23.903225806451612,490.748699271592,22.15284855885563
249,15,23.867469879518072,489.0948855663618,22.11548972024725
250,32,23.9,487.4019999999999,22.07718279128929
251,22,23.89243027888446,485.47448453199155,22.033485528440377
252,21,23.88095238095238,483.5810657596372,21.990476706057038
253,37,23.932806324110672,482.347263666047,21.962405689405863
254,34,23.97244094488189,480.8456971913943,21.928194116055117
255,21,23.96078431372549,478.99454056132254,21.885943903823808
256,32,23.9921875,477.37493896484375,21.848911619685857
257,65,24.151750972762645,482.0353374010205,21.955303172605486
258,8,24.089147286821706,481.17422330388786,21.935683789293822
259,7,24.023166023166024,480.439617775525,21.918932861239504
260,21,24.01153846153846,478.6267899408284,21.877540765379194
261,7,23.946360153256705,477.89750590860376,21.86086699809968
262,20,23.931297709923665,476.13268457549094,21.820464811169604
263,19,23.91254752851711,474.4144052971707,21.781056110693317
264,32,23.943181818181817,472.86419593663913,21.745440808055356
265,25,23.947169811320755,471.0840014239943,21.704469618583044
266,24,23.94736842105263,469.3130193905817,21.663633568507887
267,43,24.0187265917603,468.90976167431154,21.65432431811973
268,37,24.067164179104477,467.78653374916456,21.62837334958791
269,91,24.315985130111525,482.6399303492212,21.969067580332606
270,39,24.37037037037037,481.6480109739369,21.946480605644652
271,20,24.354243542435423,479.94093217684946,21.907554226267465
272,14,24.316176470588236,478.56915008650526,21.87622339633844
273,13,24.274725274725274,477.2835003824015,21.846818999167855
274,43,24.343065693430656,476.816612499334,21.836130895818837
275,13,24.30181818181818,475.54890578512396,21.807083844134777
276,40,24.358695652173914,474.7155403276623,21.787967787925112
277,13,24.31768953068592,473.4658603657025,21.759270676327883
278,37,24.363309352517987,472.3392293359557,21.733366728051035
279,26,24.369175627240143,470.65582405159245,21.69460356981875
280,25,24.37142857142857,468.97632653061225,21.655861251185836
281,40,24.427046263345197,468.1735033750839,21.63731737935837
282,12,24.382978723404257,467.05900105628496,21.611547863498462
283,41,24.441696113074205,466.3808762751439,21.59585321942951
284,26,24.447183098591548,464.7472103749256,21.557996436935543
285,152,24.894736842105264,520.0029547553094,22.803573289186705
286,7,24.832167832167833,519.300503692112,22.7881658694181
287,6,24.766550522648085,518.7225048258446,22.775480342373562
288,31,24.788194444444443,517.0558328510801,22.73886173164963
289,39,24.837370242214533,515.9631709390453,22.714822714233218
290,97,25.086206896551722,532.0787752675387,23.06683279662682
291,19,25.06529209621993,530.3771802411402,23.02991924087317
292,97,25.311643835616437,546.2213712704072,23.371379318953498
293,6,25.245733788395903,545.625621731179,23.358630561982416
294,5,25.17687074829932,545.1591929288722,23.348644348845443
295,32,25.2,543.4684745762712,23.312410312455278
296,19,25.179054054054053,541.7618585646458,23.275778366461683
297,10,25.127946127946128,540.7109025156162,23.25319123293868
298,18,25.104026845637584,539.0663596234403,23.21780264416597
299,18,25.08026755852843,537.4316842093489,23.18257285568944
300,14,25.043333333333333,536.0481222222221,23.152713063963414
301,13,25.003322259136212,534.747497268242,23.12460804572138
302,32,25.026490066225165,533.1383711240735,23.089789326108487
303,17,25.0,531.5907590759076,23.05625206046958
304,19,24.980263157894736,529.9601367728532,23.020863076193585
305,18,24.957377049180327,528.3817898414405,22.986556719992677
306,45,25.022875816993466,527.9635289845786,22.977456973838045
307,25,25.022801302931597,526.2437797748518,22.940003918370454
308,24,25.01948051948052,524.5385815483218,22.90280728531596
309,13,24.980582524271846,523.307066327332,22.875905803428463
310,24,24.97741935483871,521.6220707596254,22.839047063299848
311,12,24.935691318327976,520.484610374169,22.814131812851635
312,104,25.189102564102566,538.7879581689677,23.211806439158668
313,37,25.226837060702877,537.5108452673805,23.184280132610986
314,11,25.181528662420384,536.4415696377133,23.161208293992637
315,10,25.133333333333333,535.4679365079365,23.14018013127678
316,67,25.265822784810126,539.3027559685947,23.222892928500418
317,102,25.50788643533123,556.1174456905732,23.582142516967647
318,17,25.4811320754717,554.5955559511096,23.54985256750262
319,26,25.482758620689655,552.857853205059,23.51292949007118
320,32,25.503125,551.262490234375,23.47897975284222
321,12,25.461059190031154,550.1114119622285,23.45445398985507
322,11,25.41614906832298,549.0504224374059,23.431824991609293
323,24,25.41176470588235,547.3567656164633,23.395656981937126
324,11,25.367283950617285,546.3064605243103,23.37319962102558
325,24,25.363076923076925,544.631252071006,23.337336010586256
326,11,25.319018404907975,543.5914787910723,23.315048333449198
327,18,25.29663608562691,542.0924351672604,23.282878584214203
328,31,25.3140243902439,540.5385838042832,23.249485667521405
329,30,25.328267477203646,538.9621492780001,23.215558345170166
330,25,25.327272727272728,537.3292561983471,23.180363590727975
331,35,25.356495468277945,535.9877146064749,23.15140847997104
332,28,25.3644578313253,534.3942789229206,23.11696950127591
333,31,25.38138138138138,532.8845782719657,23.08429289088071
334,41,25.42814371257485,532.0172917637778,23.065500032814764
335,6,25.370149253731345,531.552541768768,23.05542326154018
336,5,25.30952380952381,531.2018140589569,23.047815819703107
337,19,25.29080118694362,529.7433278447463,23.016153628370365
338,109,25.53846153846154,548.8461538461538,23.42746580076799
339,22,25.52802359882006,547.263963940446,23.393673587969165
340,11,25.485294117647058,546.2733131487889,23.372490520883495
341,17,25.46041055718475,544.8818637610616,23.342704722483674
342,5,25.400584795321638,544.5091224650321,23.33471924975812
343,4,25.338192419825074,544.2529728259483,23.32923000928124
344,30,25.351744186046513,542.7338341671174,23.296648560836328
345,38,25.38840579710145,541.6230539802561,23.272796436617927
346,34,25.41329479768786,540.2713839419961,23.2437385964908
347,17,25.389048991354468,538.9178051474557,23.21460327353142
348,30,25.402298850574713,537.4301096578149,23.182538895854677
349,35,25.429799426934096,536.1533813351286,23.154986100948726
350,34,25.454285714285714,534.8307673469387,23.126408440286156
351,47,25.515669515669515,534.625822842347,23.121977053062462
352,14,25.482954545454547,533.4826639979339,23.09724364503119
353,58,25.575070821529746,534.9582453915849,23.129164390258133
354,30,25.587570621468927,533.5022183919053,23.097666946943047
355,58,25.67887323943662,534.9503987304106,23.128994762643934
356,41,25.721910112359552,534.105250284055,23.110717216998157
357,40,25.761904761904763,533.1786047752435,23.090660553029736
358,34,25.78491620111732,531.8783199650447,23.06248728921156
359,40,25.824512534818943,530.9580620882829,23.04252725046198
360,40,25.863888888888887,530.0398070987656,23.02259340514803
361,13,25.82825484764543,529.0286753477951,23.000623368678404
362,59,25.91988950276243,530.5985546839229,23.034724975217806
363,10,25.876033057851238,529.8331170457392,23.018104114929603
364,9,25.82967032967033,529.1578009902186,23.003430200520498
365,151,26.172602739726027,570.5154137736911,23.88546448729208
366,24,26.166666666666668,568.969489981785,23.85308135192988
367,22,26.155313351498638,567.4663409781051,23.821552027063753
368,90,26.328804347826086,576.9706920486767,24.02021423819273
369,116,26.571815718157183,597.139151445715,24.436430824605196
370,47,26.627027027027026,596.6500803506209,24.426421767230273
371,46,26.67924528301887,596.0507552255506,24.414150716859897
372,10,26.634408602150536,595.1942999190658,24.396604270247646
373,46,26.68632707774799,594.6013412013311,24.384448757380824
374,36,26.711229946524064,593.2428150647715,24.356576423314742
375,46,26.762666666666668,592.6503395555557,24.344410848397125
376,39,26.795212765957448,591.4713600611136,24.320184211085113
377,20,26.777188328912466,590.0246255162562,24.290422505923114
378,19,26.756613756613756,588.62330281907,24.261560189300894
379,23,26.7467018469657,587.107344003453,24.230298058493894
380,45,26.794736842105262,586.4368144044322,24.21645751146175
381,21,26.77952755905512,584.9855126376921,24.18647375368497
382,20,26.76178010471204,583.574141333845,24.157279261825927
383,52,26.827676240208877,583.7092079160674,24.160074667021775
384,15,26.796875,582.552490234375,24.136124175898146
385,14,26.763636363636362,581.4636127508854,24.113556617614197
386,48,26.818652849740932,581.1225536256006,24.106483642904053
387,37,26.844961240310077,579.8881076858361,24.080866007804538
388,15,26.814432989690722,578.7542246784994,24.057311252060142
389,16,26.786632390745503,577.566299456123,24.03260908549305
390,46,26.835897435897436,577.0294806048652,24.02143793791007
391,14,26.80306905370844,575.9740059261778,23.999458450685463
392,13,26.767857142857142,574.9894770408164,23.978938196692873
393,104,26.96437659033079,588.6653976393502,24.262427694675367
394,157,27.294416243654823,629.979308923188,25.09938861652188
395,14,27.260759493670886,628.8307386636757,25.076497735203688
396,30,27.267676767676768,627.2616824813795,25.045192801840823
397,27,27.267002518891687,625.681858269515,25.01363344797223
398,22,27.253768844221106,624.1793199666675,24.983581007667166
399,21,27.238095238095237,622.7127342164936,24.954212754893582
400,54,27.305,622.941975,24.95880556036286
401,15,27.27431421446384,621.7651507142368,24.935219082940435
402,22,27.261194029850746,620.2874990718051,24.9055716471597
403,41,27.29528535980149,619.2155360848229,24.884041795593074
404,53,27.35891089108911,619.3142522791884,24.886025240668474
405,20,27.340740740740742,617.918463648834,24.857965798689843
406,19,27.320197044334975,616.5674245917154,24.83077575493193
407,21,27.304668304668304,615.1504204673739,24.802226119188855
408,19,27.284313725490197,613.811322568243,24.775215893473924
409,44,27.325183374083128,612.9920552842224,24.758676363736054
410,52,27.385365853658538,612.9783224271267,24.75839902794861
411,36,27.40632603406326,611.6670159423636,24.731902796638263
412,22,27.393203883495147,610.2531576962956,24.70330256658602
413,21,27.37772397094431,608.8742737543164,24.675377884731905
414,23,27.367149758454108,607.4497421176691,24.646495534206665
415,25,27.36144578313253,605.9994774277835,24.61705663615745
416,32,27.372596153846153,604.594345183062,24.588500262990056
417,20,27.354916067146284,603.2745142015882,24.56164722085203
418,26,27.351674641148325,601.8356550903138,24.532338964931856
419,22,27.33890214797136,600.4674842362482,24.504438051835592
420,21,27.323809523809523,599.1332426303854,24.477198422825794
421,21,27.30878859857482,597.8048871310813,24.450048816537794
422,21,27.29383886255924,596.4823791019968,24.42298874220755
423,22,27.28132387706856,595.1383509660255,24.395457588781266
424,21,27.266509433962263,593.8275576272696,24.36857725898805
425,19,27.24705882352941,592.5907266435986,24.343186452138895
426,33,27.260563380281692,591.2771771473914,24.31619166620035
427,32,27.271662763466043,589.9449347059436,24.288782075393232
428,48,27.320093457943926,589.568100925845,24.281023473606812
429,18,27.2983682983683,588.3958248433773,24.2568717035684
430,46,27.34186046511628,587.8389453758789,24.24539018815492
431,33,27.354988399071924,586.5491572504454,24.218776956123225
432,54,27.416666666666668,586.8310185185185,24.22459532207955
433,12,27.381062355658198,586.0233827051187,24.207919834325267
434,11,27.34331797235023,585.2899668712438,24.192766829596895
435,22,27.33103448275862,584.0099564011099,24.166297945715847
436,127,27.559633027522935,605.4024072047807,24.60492648240959
437,106,27.73913043478261,618.0646701820714,24.860906463402966
438,13,27.705479452054796,617.1484174641897,24.84247204817165
439,59,27.776765375854215,617.9683895372067,24.858970001534793
440,11,27.738636363636363,617.2021435950413,24.843553360883007
441,10,27.6984126984127,616.5144872763921,24.829709770281088
442,80,27.816742081447963,621.2944708339305,24.925779242261022
443,58,27.884875846501128,621.943857038762,24.93880223745242
444,104,28.056306306306308,633.5621449151854,25.170660398868865
445,25,28.04943820224719,632.1593536169677,25.142779353463844
446,57,28.114349775784753,632.6169689718273,25.1518780406519
447,14,28.082774049217,631.6463923046509,25.13257631649909
448,13,28.049107142857142,630.7431242028061,25.114599821673572
449,39,28.07349665924276,629.6048432299442,25.091927850006748
450,31,28.08,628.2247111111111,25.06441124604987
451,32,28.08869179600887,626.8657479560081,25.037287152485355
452,26,28.08407079646018,625.4885073224215,25.009768238078927
453,71,28.178807947019866,628.1644957092525,25.063210004092703
454,11,28.140969162995596,627.4294669021328,25.048542211117454
455,10,28.1010989010989,626.7721965946141,25.0354188420049
456,13,28.06798245614035,625.8966941751307,25.01792745562931
457,10,28.028446389496718,625.239891021743,25.004797360141573
458,26,28.024017467248907,623.8837026372495,24.977664074873964
459,26,28.019607843137255,622.5333845956684,24.950618922096268
460,62,28.093478260869563,623.6847400756145,24.973680947661972
461,38,28.114967462039047,622.5442662136918,24.950836984231447
462,37,28.134199134199132,621.3672719776615,24.927239557914582
463,27,28.131749460043196,620.0279984512687,24.900361412061244
464,37,28.150862068965516,618.8608613258026,24.876914224352717
465,25,28.144086021505377,617.5512822291595,24.85057911255107
466,14,28.113733905579398,616.6544465729706,24.832527994003563
467,26,28.109207708779444,615.343534061782,24.806118883488846
468,18,28.087606837606838,614.246598546278,24.783998840911003
469,17,28.063965884861407,613.1984670009684,24.762844485255897
470,18,28.04255319148936,612.1088275237664,24.74083320189048
471,17,28.019108280254777,611.0675754256426,24.71978105537431
472,17,27.99576271186441,610.0296430623383,24.698778169422436
473,17,27.972515856236786,608.9950162920319,24.677824383280466
474,132,28.19198312236287,630.4926783457066,25.109613265554422
475,86,28.313684210526315,636.1858127423822,25.222724134049876
476,85,28.432773109243698,641.585816679613,25.329544344097723
477,20,28.41509433962264,640.3895415529448,25.305919101130172
478,30,28.418410041841003,639.0550585598992,25.279538337554726
479,31,28.423799582463467,637.7347989243423,25.253411629408458
480,86,28.54375,643.2980859375,25.363321666089007
481,39,28.565488565488565,642.1874991895783,25.341418649901552
482,44,28.597510373443985,641.3483755444983,25.32485687115523
483,43,28.627329192546583,640.4491081876986,25.307096004632744
484,64,28.700413223140497,641.7057023085855,25.331910751235988
485,59,28.762886597938145,642.271612286109,25.343078192794753
486,19,28.742798353909464,641.145781469627,25.320856649600678
487,12,28.70841889117043,640.4036868224769,25.306198584980653
488,45,28.741803278688526,639.6341541252352,25.29098958374771
489,43,28.770961145194274,638.7409972357091,25.27332580480276
490,42,28.79795918367347,637.7938733860891,25.254581235611276
491,57,28.855397148676172,638.111472907446,25.260868411585655
492,16,28.829268292682926,637.1497124727346,25.241824666072272
493,16,28.803245436105477,636.190496566536,25.222816983170933
494,11,28.767206477732792,635.5429731678931,25.209977651078812
495,38,28.785858585858588,634.4309111315172,25.187912004203866
496,16,28.760080645161292,633.4807451547866,25.169043389743415
497,15,28.732394366197184,632.5863349108736,25.151269051697444
498,45,28.765060240963855,631.8464097353268,25.136555247991456
499,20,28.74749498997996,630.7338364102956,25.114414912760672
500,34,28.758,629.527436,25.090385329842984
501,31,28.7624750499002,628.2809072473814,25.065532255417626
502,56,28.816733067729082,628.5042618371137,25.06998727237638
503,23,28.805168986083498,627.3218818302905,25.046394587450916
504,22,28.791666666666668,626.1688988095239,25.02336705580454
505,15,28.764356435643563,625.3048681501813,25.00609661962821
506,22,28.75098814229249,624.1593369682388,24.983181081844617
507,19,28.731755424063117,623.1154215733187,24.96227997546135
508,25,28.724409448818896,621.9161758323515,24.938247248600923
