,S,mu,v,s
337,19,13.801186943620179,24.07026565347938,4.906145702430716
338,16,13.807692307692308,24.013313609467456,4.900338111749786
339,15,13.811209439528023,23.946659009232427,4.893532365197192
340,18,13.823529411764707,23.927681660899655,4.891592957401469
341,15,13.826979472140762,23.861559498112328,4.884829526003167
342,14,13.82748538011696,23.7918761328272,4.87769168078787
343,21,13.848396501457726,23.87206011100817,4.885904226548876
344,18,13.86046511627907,23.8526230394808,4.8839147248371155
345,17,13.869565217391305,23.8119722747322,4.879751251317243
346,18,13.88150289017341,23.792316816465636,4.877736853958568
347,15,13.884726224783861,23.727345962511105,4.871072362684741
348,14,13.885057471264368,23.659202008191308,4.864072574313762
349,17,13.893982808022923,23.619132847841975,4.859951938840751
350,14,13.894285714285715,23.551681632653064,4.853007483267779
351,13,13.891737891737892,23.48685481449014,4.846323845399742
352,22,13.914772727272727,23.606372675619834,4.858638973583017
353,19,13.929178470254957,23.612548050301346,4.85927443661102
354,18,13.940677966101696,23.592526094034284,4.857213820085985
355,19,13.954929577464789,23.597968657012498,4.857774043428996
356,16,13.960674157303371,23.543397298320915,4.8521538823826385
357,15,13.96358543417367,23.480466696482516,4.845664732158274
358,18,13.974860335195531,23.460261852002123,4.8435794462362365
359,15,13.977715877437326,23.39783210868941,4.837130565602856
360,14,13.977777777777778,23.332839506172835,4.830407799158663
361,19,13.99168975069252,23.3378810782606,4.83092962878374
362,16,13.997237569060774,23.28452275571564,4.825403895604557
363,15,14.0,23.223140495867767,4.81903937479948
364,16,14.005494505494505,23.170299480739043,4.813553726794689
365,13,14.002739726027396,23.109581534997186,4.8072426124543775
366,12,13.997267759562842,23.05736958404252,4.8018089907911286
367,15,14.0,22.997275204359674,4.795547435315354
368,12,13.994565217391305,22.94562263705104,4.79015893651255
369,11,13.986449864498645,22.90767547241868,4.786196347039962
370,18,13.997297297297298,22.88918188458729,4.784263985670867
371,15,14.0,22.830188679245282,4.778094670393763
372,14,14.0,22.768817204301076,4.771668178352417
373,15,14.002680965147453,22.710448576500948,4.765548087733555
374,12,13.997326203208557,22.66042065829735,4.760296278415594
375,11,13.989333333333333,22.62388622222222,4.756457318448493
376,14,13.98936170212766,22.56371661385242,4.750128062889718
377,11,13.981432360742705,22.527506701658353,4.746315065570169
378,10,13.970899470899472,22.509735169788083,4.744442556274455
379,21,13.989445910290238,22.58036354522734,4.751880001139269
380,18,14.0,22.563157894736843,4.750069251572744
381,17,14.007874015748031,22.52749705499411,4.746314049343354
382,18,14.018324607329843,22.510135412954686,4.744484736296944
383,15,14.02088772845953,22.45387179679458,4.738551656022606
384,14,14.020833333333334,22.395399305555554,4.732377764460013
385,17,14.028571428571428,22.360222634508347,4.728659708047128
386,14,14.028497409326425,22.30229670595184,4.722530752250518
387,13,14.025839793281653,22.24739432058704,4.716714356476025
388,18,14.036082474226804,22.23065681794027,4.714939747010589
389,15,14.038560411311053,22.175890986710375,4.709128474220083
390,14,14.038461538461538,22.11903353057199,4.703087659248123
391,15,14.040920716112533,22.064821658675697,4.69732068935853
392,12,14.035714285714286,22.019132653061224,4.692454864254021
393,11,14.02798982188295,21.98649392356053,4.688975786199
394,14,14.027918781725889,21.930692622845214,4.683021740590707
395,11,14.020253164556962,21.89832398654062,4.6795645082144794
396,10,14.01010101010101,21.883736353433328,4.678005595703508
397,17,14.017632241813603,21.85107449447684,4.674513289581798
398,14,14.017587939698492,21.79617307643747,4.668637175497521
399,13,14.015037593984962,21.744134773022786,4.663060665809827
400,14,14.015,21.689775,4.657228252941872
401,11,14.007481296758105,21.658298144912038,4.653847671004288
402,10,13.997512437810945,21.644272418999527,4.652340531280951
403,13,13.995037220843672,21.59302748000419,4.646829831186439
404,10,13.985148514851485,21.57898735418096,4.645318864640076
405,9,13.97283950617284,21.58691662856272,4.646172255584452
406,24,13.997536945812808,21.78078211070397,4.666988548379348
407,21,14.014742014742014,21.847448520667193,4.674125428426926
408,20,14.029411764705882,21.88148788927335,4.677765266585461
409,21,14.04645476772616,21.94649721127923,4.684708871560669
410,18,14.05609756097561,21.930999405116,4.683054495211005
411,17,14.063260340632603,21.89867452832981,4.67960196259573
412,20,14.077669902912621,21.93086059006504,4.683039674192932
413,17,14.084745762711865,21.898387162966305,4.6795712584558755
414,16,14.08937198067633,21.854331489649702,4.6748616546000274
415,21,14.106024096385543,21.916469734359122,4.681502935421394
416,18,14.115384615384615,21.900147928994084,4.6797593879380255
417,17,14.122302158273381,21.867536186877835,4.676273750207299
418,18,14.131578947368421,21.851108033240997,4.674516876987503
419,15,14.13365155131265,21.800753014621698,4.669127650281335
420,14,14.133333333333333,21.748888888888892,4.663570401408013
421,17,14.140142517814727,21.716702117455895,4.660118251445546
422,14,14.139810426540285,21.665287167853375,4.654598496954746
423,13,14.1371158392435,21.61713305277512,4.6494228730859835
424,20,14.150943396226415,21.647027411890353,4.652636608622078
425,17,14.15764705882353,21.615147404844294,4.649209331149146
426,16,14.161971830985916,21.57235667526285,4.644605115105358
427,17,14.168618266978923,21.54065453109489,4.641191068152106
428,14,14.16822429906542,21.490392173988997,4.635773093453669
429,13,14.165501165501166,21.443471835080228,4.630709647028221
430,16,14.169767441860465,21.401411573823694,4.626165969117807
431,13,14.167053364269142,21.354923799936476,4.6211387990339
432,12,14.162037037037036,21.31633659122085,4.616961835582015
433,21,14.177829099307159,21.37484332414168,4.62329355807542
434,18,14.18663594470046,21.35917624073563,4.621598883582999
435,17,14.193103448275862,21.328228299643282,4.618249484343963
436,18,14.20183486238532,21.31247369750021,4.616543479433527
437,15,14.20366132723112,21.265158219396863,4.611416075284994
438,14,14.203196347031964,21.216702112132772,4.606159149674789
439,17,14.209567198177677,21.1861499265778,4.60284150569817
