,S,mu,v,s
406,5,9.435960591133005,24.72373146642724,4.972296397684599
407,11,9.43980343980344,24.66898079674492,4.966787774482107
408,5,9.428921568627452,24.65671256247597,4.965552593868679
409,11,9.43276283618582,24.60244737896115,4.960085420530694
410,5,9.421951219512195,24.590249851279,4.958855699783872
411,14,9.4330900243309,24.581289478513625,4.957952145645783
412,5,9.422330097087379,24.569210104628148,4.956733814179267
413,14,9.433414043583536,24.560336286195025,4.95583860574525
414,5,9.422705314009661,24.54837335760461,4.954631505733258
415,14,9.433734939759036,24.53958484540572,4.953744527668511
416,5,9.423076923076923,24.527736686390533,4.9525485041936275
417,14,9.434052757793765,24.51903225620942,4.9516696432829015
418,5,9.423444976076555,24.507297223048923,4.95048454426927
419,11,9.427207637231504,24.45472513827103,4.94517190179179
420,5,9.416666666666666,24.443055555555553,4.943991864430559
421,11,9.420427553444181,24.390936634300193,4.938718116505557
422,5,9.409952606635072,24.379332225242017,4.937543136544937
423,11,9.41371158392435,24.32766069222988,4.932307846457871
424,5,9.403301886792454,24.316121173015308,4.931137918677119
425,24,9.43764705882353,24.759053287197236,4.975846991939888
426,5,9.427230046948356,24.747051951773233,4.974640886714662
427,33,9.482435597189696,25.987396409786705,5.097783480080995
428,5,9.47196261682243,25.97351297056511,5.096421584853936
429,24,9.505827505827506,26.403812194021985,5.138463991702383
430,5,9.495348837209303,26.389513250405624,5.137072439668884
431,11,9.498839907192576,26.333525336319248,5.131620147314028
432,5,9.488425925925926,26.319310485253776,5.130234934703651
433,11,9.491916859122401,26.263791475766578,5.124821116465099
434,5,9.481566820276498,26.24966021788528,5.12344222353344
435,11,9.485057471264367,26.19460430704188,5.118066461764822
436,5,9.474770642201834,26.18055614005555,5.116693868119877
437,19,9.496567505720824,26.327791421644356,5.1310614322617845
438,5,9.486301369863014,26.313739288171643,5.129691929168032
439,11,9.489749430523919,26.259006543137495,5.124354256209996
440,5,9.479545454545455,26.245036157024796,5.1229909386045955
441,14,9.489795918367347,26.231755287148875,5.121694571833514
442,11,9.493212669683258,26.177555742101923,5.116400662780616
443,11,9.496613995485328,26.12357769975898,5.111122939213943
444,11,9.5,26.06981981981982,5.105861320073218
445,14,9.510112359550561,26.056639313218028,5.1045704337601245
446,11,9.513452914798206,26.003182247782984,5.099331549113372
447,14,9.523489932885907,25.989940393075386,5.09803299254481
448,11,9.526785714285714,25.936782525510203,5.0928167575036705
449,14,9.53674832962138,25.923482522408122,5.091510829057336
450,11,9.54,25.87062222222222,5.086317157061897
451,13,9.547671840354766,25.83974513399639,5.083280941871735
452,11,9.550884955752212,25.787233730127653,5.078113205721949
453,11,9.554083885209714,25.734933653007424,5.072961034051752
454,11,9.55726872246696,25.682843641444627,5.06782434990052
455,30,9.602197802197802,26.54285231252264,5.151975573750582
456,11,9.605263157894736,26.48891966759003,5.14673874094946
457,11,9.608315098468271,26.435204382113398,5.141517711932285
458,11,9.611353711790393,26.38170515436395,5.136312408174171
459,11,9.61437908496732,26.328420692895897,5.131122751688552
460,11,9.617391304347827,26.275349716446126,5.125948665022517
461,14,9.626898047722342,26.259927254247817,5.124444092216034
462,11,9.62987012987013,26.207159723393488,5.119292892909478
463,14,9.639308855291576,26.19171615298854,5.117784301139365
464,11,9.642241379310345,26.13925014863258,5.112655880130461
465,11,9.64516129032258,26.086992715920918,5.107542727762629
466,11,9.648068669527897,26.03494262189394,5.102444769117441
467,24,9.67880085653105,26.419315050277635,5.139972281080671
468,11,9.681623931623932,26.366585397034118,5.134840347764877
469,11,9.684434968017058,26.314064766026704,5.129723653962921
470,11,9.687234042553191,26.26175192394749,5.1246221249910215
471,11,9.690021231422506,26.20964564710761,5.119535686671948
472,11,9.692796610169491,26.157744721344443,5.1144642653306756
473,19,9.71247357293869,26.285193247187443,5.126908741843124
474,11,9.715189873417721,26.233229183357366,5.121838457366394
475,11,9.717894736842105,26.18146925207756,5.116783096055329
476,11,9.720588235294118,26.129912259021257,5.111742585363748
