,S,mu,v,s
175,13,12.64,36.96182857142856,6.0796240485270605
176,24,12.704545454545455,37.48088842975207,6.122163704912837
177,21,12.751412429378531,37.6557183440263,6.13642553479029
178,18,12.780898876404494,37.59806211336953,6.131725867434839
179,18,12.810055865921788,37.53934022034268,6.1269356305042635
180,17,12.833333333333334,37.42777777777778,6.117824595211747
181,21,12.878453038674033,37.587436280943805,6.1308593427792655
182,18,12.906593406593407,37.5242422412752,6.1257034078769435
183,15,12.918032786885245,37.34300815193049,6.110892582260835
184,15,12.929347826086957,37.16348653119093,6.09618622838828
185,14,12.935135135135136,36.968765522279035,6.080194529970158
186,18,12.96236559139785,36.907185801826806,6.075128459697524
187,15,12.973262032085561,36.73190540192743,6.06068522544501
188,12,12.96808510638298,36.54153463105477,6.0449594399842566
189,12,12.962962962962964,36.35312561238487,6.029355323115803
190,11,12.952631578947368,36.181966759002776,6.015144782879526
191,18,12.979057591623036,36.12521586579315,6.010425597725435
192,15,12.989583333333334,35.958224826388886,5.996517725012483
193,12,12.984455958549223,35.77696045531423,5.981384493185021
194,12,12.97938144329897,35.597513019449465,5.966365142986931
195,11,12.96923076923077,35.4349506903353,5.952726324158982
196,17,12.989795918367347,35.336630570595574,5.944462176731851
197,14,12.99492385786802,35.162410781004404,5.929790112727803
198,11,12.984848484848484,35.00482093663913,5.916487212581392
199,11,12.974874371859297,34.84861493396632,5.9032715449965805
200,10,12.96,34.7184,5.892232174651641
201,24,13.014925373134329,35.14903096458008,5.928661819043154
202,21,13.054455445544555,35.28911381237133,5.940464107489526
203,18,13.078817733990148,35.235167075153484,5.935921754466907
204,18,13.102941176470589,35.18057958477508,5.931321908712684
205,17,13.121951219512194,35.08268887566924,5.923064145834421
206,21,13.160194174757281,35.21220190404373,5.933987015830396
207,18,13.183574879227054,35.15470606081822,5.929140415002686
208,15,13.192307692307692,35.00147928994083,5.916204804597355
209,15,13.200956937799043,34.84956846226048,5.903352307143838
210,14,13.204761904761904,34.6866439909297,5.889536823123675
211,18,13.227488151658768,34.63071359583118,5.884786622795357
212,15,13.235849056603774,34.48211107155571,5.872147058066215
213,12,13.230046948356808,34.32736009169257,5.858955546144088
214,12,13.22429906542056,34.17398899467202,5.845852289843802
215,11,13.213953488372093,34.03794483504596,5.834204730299234
216,18,13.23611111111111,33.985918209876544,5.829744266250154
217,15,13.244239631336406,33.843572808936266,5.81752291004825
218,12,13.238532110091743,33.69539601043682,5.804773553760459
219,12,13.232876712328768,33.54850816288235,5.792107402567942
220,11,13.222727272727273,33.41857438016529,5.780880069692269
221,17,13.239819004524886,33.33162711656191,5.773354927298504
222,14,13.243243243243244,33.184075967859755,5.760562122558853
223,11,13.233183856502242,33.05773291238513,5.74958545569897
224,11,13.223214285714286,32.93231823979592,5.7386686818282096
225,10,13.20888888888889,32.83192098765432,5.729914570711706
226,23,13.252212389380531,33.108955282324374,5.754038171782003
227,20,13.28193832599119,33.16280152923596,5.758715267248066
228,17,13.298245614035087,33.07771622037551,5.751322997395947
229,17,13.314410480349345,32.99284910661506,5.743940207437318
230,16,13.326086956521738,32.880623818525514,5.734162869898754
231,20,13.354978354978355,32.93026742377392,5.738489995092256
232,17,13.370689655172415,32.84534780023781,5.731086092551552
233,14,13.373390557939913,32.70607305347308,5.718922368197795
234,14,13.376068376068377,32.567974285923,5.706835750739897
235,13,13.374468085106383,32.42998641919421,5.694733217561136
236,17,13.389830508474576,32.34803217466245,5.687533048225958
237,14,13.39240506329114,32.21310687389841,5.675659157657233
238,11,13.382352941176471,32.10170538803757,5.665836689142882
239,11,13.372384937238493,31.9910365714886,5.656061931369617
240,10,13.358333333333333,31.904930555555556,5.6484449679142275
241,17,13.37344398340249,31.82734457051359,5.641572880900644
242,14,13.37603305785124,31.697442114609657,5.630048144963741
243,11,13.366255144032921,31.590137004860363,5.620510386509428
244,11,13.35655737704918,31.48352257457673,5.611017962417937
245,10,13.342857142857143,31.40081632653062,5.6036431298335385
246,16,13.353658536585366,31.30175490779298,5.594797128385709
247,13,13.352226720647772,31.175531478962114,5.583505303925314
248,10,13.338709677419354,31.094953173777313,5.576284889940372
249,10,13.325301204819278,31.014661053853967,5.569080808702094
250,9,13.308,30.965135999999998,5.564632602427585
251,27,13.362549800796813,31.58568911604578,5.620114688869417
252,24,13.404761904761905,31.907596371882086,5.64868094088187
253,21,13.434782608695652,32.00859254167383,5.657613679076526
254,21,13.464566929133857,32.10701221402442,5.666304987734461
255,20,13.490196078431373,32.14794309880814,5.669915616550933
256,24,13.53125,32.4521484375,5.696678719877048
257,21,13.560311284046692,32.54208239337461,5.704566801552473
258,18,13.577519379844961,32.492052761252324,5.700180063932395
259,18,13.594594594594595,32.44182406344568,5.69577247293514
260,17,13.607692307692307,32.36147928994083,5.688715082506842
261,21,13.636015325670497,32.44605921815592,5.696144241340446
262,18,13.65267175572519,32.3946302663015,5.691628085732719
263,15,13.657794676806084,32.27833277913516,5.681402360257119
264,15,13.662878787878787,32.162864439853074,5.671231298391301
265,14,13.664150943396226,32.04192239231043,5.660558487668017
266,21,13.691729323308271,32.12301430267398,5.667716850961591
267,18,13.707865168539326,32.071960611033965,5.663211157199947
268,15,13.712686567164178,31.9584957674315,5.653184568668486
269,15,13.717472118959108,31.845828554055363,5.643210837285398
270,14,13.718518518518518,31.7281755829904,5.632776898030881
271,20,13.74169741697417,31.756158004384478,5.63526024282681
272,17,13.753676470588236,31.67829530709343,5.628347475688884
273,14,13.754578754578755,31.562479035006504,5.618049397700816
274,14,13.755474452554745,31.44750652671959,5.607807639953388
275,13,13.752727272727272,31.335219834710745,5.597787047995908
276,24,13.789855072463768,31.60076664566268,5.621455918680025
277,21,13.815884476534295,31.673682701455775,5.627937695235776
278,18,13.83093525179856,31.62249624760623,5.623388324454059
279,18,13.845878136200717,31.571228529952084,5.618828038830881
280,17,13.857142857142858,31.493877551020407,5.611940622549423
281,21,13.882562277580071,31.562720836868834,5.618070917750045
282,18,13.897163120567376,31.510701171973235,5.613439335378377
283,15,13.901060070671377,31.403638452221905,5.6038949358657595
284,15,13.904929577464788,31.297299642927992,5.594398952785544
285,14,13.905263157894737,31.187516158818102,5.584578422658071
286,18,13.91958041958042,31.136889334441783,5.5800438469999305
287,15,13.923344947735192,31.032451529094686,5.570677833899093
288,12,13.916666666666666,30.9375,5.562148865321747
289,12,13.910034602076125,30.84311729984076,5.553658010702564
290,11,13.9,30.765862068965525,5.546698303402262
291,18,13.914089347079038,30.71770527036761,5.542355570546481
292,15,13.917808219178083,30.616532182398196,5.533220778389219
293,12,13.911262798634812,30.524548917284996,5.524902616090622
294,12,13.904761904761905,30.43310657596372,5.5166209382160485
295,11,13.894915254237288,30.358448721631714,5.509850154190376
296,17,13.905405405405405,30.28834915997078,5.503485183042722
297,14,13.905723905723907,30.186398213334243,5.494214976985725
298,11,13.895973154362416,30.1133394892122,5.487562253789218
299,11,13.88628762541806,30.04058120155256,5.480928863026098
300,10,13.873333333333333,29.990622222222214,5.476369438069551
301,21,13.897009966777409,30.059160494917272,5.482623504757305
302,18,13.910596026490067,30.015185737467654,5.4786116614948766
303,15,13.914191419141915,29.92002962672505,5.469920440621148
304,15,13.917763157894736,29.82547394390581,5.461270359898492
305,14,13.918032786885245,29.727707605482397,5.452312133900846
306,18,13.931372549019608,29.68483275663207,5.448378910890107
307,15,13.93485342019544,29.591847128351493,5.439838888087725
308,12,13.928571428571429,29.50788497217069,5.432116067626932
309,12,13.922330097087379,29.424388098155653,5.424425139879401
310,11,13.912903225806451,29.356930280957332,5.418203602759621
311,15,13.916398713826366,29.266322722056223,5.409835738916314
312,12,13.91025641025641,29.184253780407627,5.40224525363368
313,9,13.894568690095847,29.167797976911064,5.400721986633923
314,9,13.878980891719745,29.150959470972456,5.399162849088038
315,8,13.86031746031746,29.167790375409425,5.4007212828852245
316,15,13.863924050632912,29.07958460182663,5.392548989283883
317,12,13.858044164037855,28.998775985431244,5.385051159035655
318,9,13.842767295597485,28.98156718484237,5.383453091171351
319,9,13.827586206896552,28.96400389147119,5.381821614608866
320,8,13.809375,28.979287109374997,5.383241320001826
321,14,13.809968847352025,28.889121805883093,5.374860166170195
322,11,13.801242236024844,28.82384938852668,5.368784721752836
323,8,13.78328173374613,28.838482109480587,5.370147307987052
324,8,13.765432098765432,28.852385307117817,5.371441641414139
325,7,13.744615384615384,28.904009467455623,5.3762449225696205
326,21,13.766871165644172,28.976325793217658,5.382966263429268
327,18,13.779816513761467,28.942344920461238,5.3798090040875275
328,15,13.783536585365853,28.858631395002973,5.3720230262912105
329,15,13.787234042553191,28.775399340360863,5.3642706251978804
330,14,13.787878787878787,28.688337924701557,5.356149542787389
331,18,13.80060422960725,28.65510537508785,5.353046363995725
332,15,13.80421686746988,28.57311474814922,5.345382563310995
333,12,13.7987987987988,28.49705561417273,5.338263351893828
334,12,13.793413173652695,28.421393739467174,5.331171891757681
335,11,13.785074626865672,28.3597772332368,5.325389866783164
336,15,13.788690476190476,28.279753047052157,5.317871101018918
337,12,13.783382789317507,28.20530250332397,5.310866455045162
338,9,13.76923076923077,28.189349112426036,5.309364285149969
339,9,13.755162241887906,28.173092820285238,5.307833156786792
340,8,13.738235294117647,28.187361591695502,5.3091771105977905
341,15,13.741935483870968,28.10935578469397,5.301825702971946
342,12,13.736842105263158,28.03601108033241,5.294904256011851
343,9,13.723032069970845,28.01949867827181,5.293344753392868
344,9,13.709302325581396,28.002704164413196,5.291758135479474
345,8,13.692753623188405,28.015744591472384,5.29299013710326
346,14,13.693641618497109,27.935046276186977,5.285361508561829
347,11,13.685878962536023,27.875391374398927,5.27971508458543
348,8,13.669540229885058,27.887922777117193,5.280901701141311
349,8,13.653295128939828,27.899853038973408,5.282031147103679
350,7,13.634285714285713,27.94625306122449,5.2864215743
351,20,13.652421652421653,27.981753394858803,5.28977819902298
352,17,13.661931818181818,27.9340053589876,5.285263035931854
353,14,13.662889518413598,27.855195050116766,5.277802104107046
354,14,13.663841807909604,27.776828178365093,5.270372679267102
355,13,13.661971830985916,27.69982146399524,5.2630619855741045
356,17,13.67134831460674,27.653224024744347,5.258633284870162
357,14,13.672268907563025,27.576065720405808,5.25129181444012
358,11,13.664804469273744,27.51892887238226,5.245848727554223
359,11,13.657381615598887,27.461999829299895,5.240419814222893
360,10,13.647222222222222,27.422770061728393,5.236675477984901
361,14,13.64819944598338,27.34715049761742,5.229450305492674
362,11,13.640883977900552,27.290925185433895,5.224071705617553
363,8,13.62534435261708,27.303159316682983,5.225242512714886
364,8,13.60989010989011,27.314847240671412,5.22636080276433
365,7,13.591780821917808,27.359384499906177,5.230619896332191
366,14,13.592896174863387,27.285086147690283,5.223512816839859
367,11,13.5858310626703,27.229009050479252,5.218142298795545
368,8,13.570652173913043,27.239573487712665,5.2191544801541045
369,8,13.555555555555555,27.24962360734718,5.220117202453138
370,7,13.537837837837838,27.291811541271002,5.224156538741063
371,13,13.536388140161725,27.219026307568235,5.217185669263481
372,10,13.526881720430108,27.179384899988435,5.213385167047265
373,7,13.509383378016086,27.220421335595024,5.217319363005779
374,7,13.491978609625669,27.260630844462234,5.221171405390004
375,6,13.472,27.337216,5.228500358611444
376,27,13.507978723404255,27.74993633997284,5.267820834080525
377,24,13.535809018567639,27.967550605435903,5.288435553680872
378,21,13.555555555555555,28.040564373897706,5.295334207951157
379,21,13.575197889182059,28.112419156090528,5.3021145928856095
380,20,13.592105263157896,28.146779778393352,5.3053538787147225
381,24,13.619422572178477,28.35647315739076,5.325079638596099
382,21,13.638743455497382,28.424467531043554,5.331460168757107
383,18,13.650130548302872,28.3997845782574,5.329144826166521
384,18,13.661458333333334,28.374972873263886,5.326816391923406
385,17,13.67012987012987,28.3301467363805,5.3226071371443995
386,21,13.689119170984457,28.39558108942522,5.328750424764254
387,18,13.700258397932817,28.370103292403638,5.326359290585234
388,15,13.70360824742268,28.301327186736103,5.319899170730222
389,15,13.70694087403599,28.232882415527257,5.313462375469244
390,14,13.707692307692307,28.160710059171596,5.306666567551762
391,21,13.726342710997443,28.224344424748658,5.31265888465923
392,18,13.737244897959183,28.19881689920866,5.3102558223882825
393,15,13.740458015267176,28.131111240603694,5.303877000893186
394,15,13.743654822335026,28.0637287742534,5.297521002719423
395,14,13.744303797468355,27.992847300112164,5.290826712349608
396,20,13.76010101010101,28.020731302928272,5.2934611836612415
397,17,13.768261964735517,27.976524183263646,5.289283900800149
398,14,13.768844221105528,27.906366000858565,5.282647631714476
399,14,13.769423558897243,27.836558815585327,5.276036278835214
400,13,13.7675,27.768443749999996,5.269577188921327
401,24,13.793017456359102,27.95965199221398,5.287688719300142
402,21,13.810945273631841,28.018984678597068,5.2932962016683955
403,18,13.821339950372208,27.99289448244863,5.290831171229018
404,18,13.831683168316832,27.966718949122637,5.288356923385811
405,17,13.839506172839506,27.922389879591528,5.284164066301455
406,21,13.857142857142858,27.97959183673469,5.289573880449605
407,18,13.867321867321868,27.952912483625017,5.2870513978611005
408,15,13.870098039215685,27.887537245290268,5.280865198553195
409,15,13.87286063569682,27.82246638889055,5.274700597085161
410,14,13.873170731707317,27.754646044021413,5.268267840953174
411,18,13.883211678832117,27.72845294545971,5.265781323361208
412,15,13.885922330097088,27.664170751248932,5.259674015682809
413,12,13.88135593220339,27.60577830672631,5.254120126788719
414,12,13.876811594202898,27.54762654904432,5.248583289712027
415,11,13.86987951807229,27.501140949339526,5.244153024973578
416,18,13.879807692307692,27.47593842455621,5.241749557595843
417,15,13.882494004796163,27.413050854280606,5.235747401687806
418,12,13.87799043062201,27.355927062109384,5.230289386076968
419,12,13.873508353221958,27.299035662818053,5.224847908103934
420,11,13.866666666666667,27.25365079365079,5.220502925356023
421,17,13.874109263657957,27.2121800260662,5.216529500162555
422,14,13.874407582938389,27.14773365378136,5.210348707503305
423,11,13.867612293144209,27.10304087095999,5.20605809331398
424,11,13.860849056603774,27.05846720363119,5.201775389579137
425,10,13.851764705882353,27.029791003460208,5.199018273045422
426,21,13.868544600938968,27.08600586303423,5.204421760679493
427,18,13.878220140515223,27.062453038189204,5.202158497988043
428,15,13.880841121495328,27.002156301860424,5.196359908807359
429,15,13.883449883449883,26.942127026043106,5.190580605870899
430,14,13.883720930232558,26.879502433747973,5.18454457341703
431,18,13.893271461716937,26.85635843906956,5.182312074650615
432,15,13.895833333333334,26.797019675925927,5.176583784304658
433,12,13.891454965357967,26.743414280304446,5.171403511649855
434,12,13.887096774193548,26.690017838561026,5.166238267691592
435,11,13.880459770114943,26.64777909895627,5.162148690124711
436,15,13.88302752293578,26.58952844878377,5.1565035100137155
437,12,13.878718535469108,26.536778220548882,5.151386048487231
438,9,13.867579908675799,26.53041012489314,5.15076791603865
439,9,13.856492027334852,26.523824596177896,5.1501285999650435
440,8,13.843181818181819,26.54131714876033,5.151826583723517
441,15,13.845804988662131,26.484160406415025,5.146276363198446
442,12,13.841628959276019,26.431932188120633,5.141199489236012
443,9,13.830699774266366,26.42506203853268,5.140531299246478
444,9,13.81981981981982,26.41798555312069,5.139842950238917
445,8,13.806741573033708,26.43456129276606,5.141455172688571
446,14,13.807174887892376,26.375374529952342,5.135696109579727
447,11,13.80089485458613,26.333958930778895,5.131662394466232
448,8,13.787946428571429,26.35012256855867,5.133237045818035
449,8,13.775055679287306,26.36588112162142,5.134771769185211
450,7,13.76,26.409066666666668,5.138975254529512
451,21,13.776053215077605,26.466477549274586,5.144558051890812
452,18,13.785398230088495,26.447308912209255,5.142694713106083
453,15,13.788079470198676,26.39217578176396,5.137331581839346
454,15,13.790748898678414,26.33727124531817,5.131985117410043
455,14,13.791208791208792,26.279483154208428,5.126351836755689
456,18,13.800438596491228,26.26061384272084,5.124511083285979
457,15,13.803063457330415,26.20629258459461,5.1192081989888445
458,12,13.799126637554584,26.156156442478217,5.114308989734411
459,12,13.79520697167756,26.106207963698672,5.109423447288223
460,11,13.789130434782608,26.06640359168242,5.105526769265089
461,15,13.79175704989154,26.013034006051168,5.100297442899891
462,12,13.787878787878787,25.963662600026232,5.095455092533564
463,9,13.777537796976242,25.956990049867287,5.0948002953861975
464,9,13.767241379310345,25.95013376932224,5.094127380555205
465,8,13.754838709677419,25.96570239334027,5.095655246711679
466,15,13.757510729613735,25.913301958039376,5.090510972195166
467,12,13.753747323340471,25.864413152428597,5.085706750534148
468,9,13.743589743589743,25.85733070348455,5.085010393645676
469,9,13.733475479744136,25.850073422106647,5.0842967480376915
470,8,13.721276595744682,25.86486645540969,5.085751316709232
471,14,13.721868365180468,25.810116254434483,5.080365759906907
472,11,13.716101694915254,25.77109666762425,5.076524073381732
473,8,13.704016913319238,25.78554411810718,5.077946840811469
474,8,13.691983122362869,25.799640371023163,5.079334638613916
475,7,13.677894736842106,25.839406094182827,5.083247593240253
476,20,13.691176470588236,25.868913741967376,5.086149205633608
477,17,13.69811320754717,25.837585538546733,5.083068516019308
478,14,13.698744769874477,25.783722273769722,5.077767449752866
479,14,13.69937369519833,25.730083115049187,5.072482933933754
480,13,13.697916666666666,25.677495659722222,5.0672966816362965
481,17,13.704781704781706,25.64673389205614,5.064260448679169
482,14,13.705394190871369,25.59370534253887,5.059022172568417
483,11,13.699792960662526,25.555838466451487,5.055278277844998
484,11,13.694214876033058,25.5180657058944,5.051540923905734
485,10,13.68659793814433,25.4935317249442,5.04911197389642
486,14,13.687242798353909,25.44127758302427,5.04393473223279
487,11,13.681724845995893,25.403834396569533,5.040221661451958
488,8,13.670081967213115,25.41779343590433,5.041606235705475
489,8,13.658486707566462,25.431425930804906,5.0429580536432095
490,7,13.644897959183673,25.46982090795502,5.046763409151951
491,14,13.64562118126273,25.418203840203088,5.041646937281813
492,11,13.640243902439025,25.380738151893716,5.0379299471006656
493,8,13.628803245436105,25.393653131673037,5.039211558535029
494,8,13.617408906882591,25.406255634414595,5.040461847332503
495,7,13.604040404040404,25.443215998367513,5.044126881668175
496,13,13.602822580645162,25.39265332336108,5.039112354707036
497,10,13.595573440643863,25.367626280823774,5.03662846364746
498,7,13.582329317269076,25.403864453799134,5.040224643187954
499,7,13.569138276553106,25.439608676270378,5.043769292530179
500,6,13.554,25.503084,5.050057821451157
501,26,13.578842315369261,25.760749957171484,5.075504896773471
502,23,13.597609561752988,25.88589070014762,5.0878178721479035
503,20,13.610337972166999,25.915757937464676,5.090752197609374
